"","ID","doy","bbch","year"
"18700","VACMYR_WM_5",263,"98",2018
"18701","DIELON_WM_1A",263,"92",2018
"18702","SAMRAC_HF_B",263,"89,100",2018
"18703","VACMYR_GR_10A",263,"97",2018
"18704","DIELON_HF_2A",263,"94",2018
"18705","SORAME_SH_1A",263,"93",2018
"18706","SORAME_SH_1B",263,"89,93",2018
"18707","DIELON_GR_8",263,"87,92",2018
"18708","VACMR_GR_10B",263,"",2018
"18709","DIELON_HF_2B",263,"86,93",2018
"18710","DIELON_HF_2C",263,"88,90",2018
"18711","VACMYR_GR_10C",263,"",2018
"18712","SAMRAC_GR_8",263,"94",2018
"18713","DIELON_WM_1B",263,"86",2018
"18714","SAMRAC_HF_C",263,"89,101",2018
"18715","DIELON_SH_2A",263,"89",2018
"18716","SORAME_SH_3",263,"",2018
"18717","DIELON_SH_4",263,"88",2018
"18718","SAMRAC_HF_D",263,"89",2018
"18719","DIELON_SH_2B",263,"85",2018
"18720","DIELON_WM_1C",263,"85",2018
"18721","BETALL_GR_13",263,"91",2018
"18722","BETALL_GR_14",263,"92",2018
"18723","ALNINC_SH_4",263,"100-m,101",2018
"18724","BETPOP_WM_9",263,"102,93",2018
"18725","AMECAN_SH_3",263,"90",2018
"18726","ALNINC_GR_11",263,"101",2018
"18727","ALNINC_HF_9",263,"84,100-m",2018
"18728","QUEALB_HF_4",263,"",2018
"18729","BETPOP_WM_7",263,"101",2018
"18730","BETPOP_WM_8",263,"101",2018
"18731","MYRGAL_WM_6",263,"92",2018
"18732","VIBCAS_WM_7",263,"",2018
"18733","SAMRAC_GR_4A",263,"91",2018
"18734","AROMEL_WM_2",263,"",2018
"18735","VIBCAS_HF_7A",263,"94",2018
"18736","VIBCAS_GR_3",263,"",2018
"18737","AROMEL_HF_13",263,"89",2018
"18738","DIELON_GR_6",263,"87,92",2018
"18739","DIELON_GR_2",263,"86,95",2018
"18740","AROMEL_HF_12",263,"89,90",2018
"18741","MYRGAL_SH_99",263,"88,93",2018
"18742","DIELON_SH_4",263,"86",2018
"18743","SORAME_SH_3",263,"92",2018
"18744","BETPOP_WM_8",263,"101,92",2018
"18745","QUEALB_HF_4A",263,"90",2018
"18746","QUEALB_HF_4B",263,"90",2018
"18747","ALNINC_WM_5A",263,"101,100-m",2018
"18748","ALNINC_GR_8",263,"",2018
"18749","BETPOP_GR_3",263,"96",2018
"18750","ALNINC_SH_3",263,"100,101-m",2018
"18751","BETALL_SH_7",263,"92",2018
"18752","ALNINC_HF_1",263,"102",2018
"18753","BETALL_GR_14",263,"93",2018
"18754","ALNINC_WM_5B",263,"101-m,102",2018
"18755","BETALL_WM_9",263,"",2018
"18756","BETPAP_GR_5",268,"101,92",2018
"18757","ALNINC_SH_1",268,"101",2018
"18758","BETPAP_SH_1A",268,"90",2018
"18759","ALNINC_GR_11",268,"101",2018
"18760","BETPOP_WM_7",268,"102",2018
"18761","BETALL_WM_8",268,"101",2018
"18762","ALNINC_WM_2A",268,"101",2018
"18763","BETPOP_HF_3",268,"85,100-m",2018
"18764","BETALL_GR_13",268,"102",2018
"18765","ALNINC_WM_5",268,"101,100-m",2018
"18766","ALNINC_WM_1",268,"101",2018
"18767","ALNINC_HF_2",268,"82,101-m",2018
"18768","ALNINC_HF_1",268,"83,100-m",2018
"18769","BETALL_GR_12",268,"102",2018
"18770","BETPOP_GR_5",268,"",2018
"18771","BETPAP_SH_1B",268,"92",2018
"18772","ALNINC_WM_2B",268,"101,85,100-m",2018
"18773","ALNINC_SH_4",268,"83,101-m",2018
"18774","ALNINC_SH_5",268,"101-m",2018
"18775","AMECAN_WM_1",268,"",2018
"18776","BETPAP_GR_5A",268,"",2018
"18777","BETALL_GR_13",268,"",2018
"18778","ALNINC_WM_5A",268,"100-m",2018
"18779","BETPAP_HF_16",268,"",2018
"18780","BETPOP_HF_5",268,"93",2018
"18781","ACEPEN_HF_12",268,"",2018
"18782","BETPOP_WM_7",268,"101",2018
"18783","ACEPEN_WM_5",268,"",2018
"18784","BETPAP_GR_5B",268,"92",2018
"18785","ALNINC_HF_9",268,"83,100-m",2018
"18786","BETPOP_HF_1",268,"102,85",2018
"18787","AMECAN_GR_10",268,"92",2018
"18788","ALNINC_WM_5B",268,"100-m,91",2018
"18789","ACEPEN_HF_12",268,"",2018
"18790","BETALL_GR_9",268,"",2018
"18791","BETPAP_HF_16",268,"101",2018
"18792","AMECAN_GR_10A",268,"92,69",2018
"18793","ALNINC_GR_11A",268,"101",2018
"18794","BETALL_SH_4",268,"92",2018
"18795","BETPOP_GR_5A",268,"90",2018
"18796","BETALL_GR_12",268,"101",2018
"18797","ALNINC_SH_5",268,"101,101-m,83",2018
"18798","BETPAP_GR_8",268,"102",2018
"18799","AMECAN_GR_10B",268,"90",2018
"18800","BETALL_GR_1",268,"92",2018
"18801","BETPOP_HF_1",268,"100-m,101",2018
"18802","ALNINC_GR_1",268,"101,100-m",2018
"18803","BETPOP_GR_5B",268,"90",2018
"18804","ALNINC_GR_8",268,"101,101-m,90",2018
"18805","ACEPEN_HF_12",268,"",2018
"18806","ALNINC_GR_11B",268,"101,101-m,92",2018
"18807","BETPOP_WM_7",268,"102,100-m",2018
"18808","BETPOPX_X",268,"102,100-m",2018
"18809","VIBCAS_SH_1",268,"",2018
"18810","VIBCAS_GR_9",268,"",2018
"18811","SPIALB_GR_12",268,"69,88,92",2018
"18812","SPITOM_WM_5A",268,"89,92",2018
"18813","SPIALB_WM_2A",268,"67,88",2018
"18814","MYRGAL_SH_1A",268,"95",2018
"18815","AROMEL_WM_2",268,"89,92",2018
"18816","AROMEL_WM_7",268,"",2018
"18817","SPIALB_SH_9A",268,"67,88,90",2018
"18818","SPITOM_WM_5B",268,"93",2018
"18819","MYRGAL_SH_2A",268,"95",2018
"18820","MYRGAL_GR_8A",268,"94",2018
"18821","SPIALB_HF_1",268,"88",2018
"18822","SPIALB_WM_2B",268,"89,92",2018
"18823","SPITOM_SH_99",268,"92",2018
"18824","MYRGAL_GR_8B",268,"92",2018
"18825","SPIALB_HF_4A",268,"67,88",2018
"18826","SPITOM_SH_9",268,"94",2018
"18827","SPITOM_WM_5C",268,"90",2018
"18828","SPIALB_SH_8",268,"90",2018
"18829","MYRGAL_SH_1B",268,"89,92",2018
"18830","SPIALB_GR_3",268,"90",2018
"18831","VIBCAS_WM_4",268,"",2018
"18832","VIBCAS_GR_12A",268,"90",2018
"18833","MYRGAL_WM_6A",268,"92",2018
"18834","AROMEL_WM_15",268,"90",2018
"18835","SPIALB_SH_4A",268,"67,88",2018
"18836","SPIALB_SH_7",268,"",2018
"18837","MYRGAL_WM_6B",268,"94",2018
"18838","SPIALB_GR_7",268,"94",2018
"18839","SPIALB_SH_4B",268,"85",2018
"18840","SPIALB_WM_7A",268,"89,90",2018
"18841","VIBCAS_GR_12B",268,"",2018
"18842","MYRGAL_GR_8C",268,"90",2018
"18843","SPIALB_HF_8",268,"67,88",2018
"18844","SPITOM_WM_5D",268,"90",2018
"18845","SPIALB_SH_1",268,"89,92",2018
"18846","MYRGAL_SH_2B",268,"96",2018
"18847","VIBCAS_SH_5",268,"88,92",2018
"18848","MYRGAL_GR_8D",268,"94",2018
"18849","SPIALB_WM_7B",268,"67,88",2018
"18850","SPITOM_WM_5E",268,"90",2018
"18851","AROMEL_HF_4",268,"",2018
"18852","AROMEL_WM_5",268,"",2018
"18853","SPIALB_SH_9B",268,"67,88,90",2018
"18854","VIBCAS_GR_10",268,"",2018
"18855","BETPAP_GR_8",268,"91",2018
"18856","BETALL_WM_8A",268,"",2018
"18857","BETALL_WM_9",268,"102",2018
"18858","ACEPEN_HF_12",268,"",2018
"18859","AMECAN_GR_10A",268,"94",2018
"18860","ALNINC_GR_8A",268,"101-m",2018
"18861","ALNINC_GR_8B",268,"102,101--m,92",2018
"18862","ALNINC_GR_1",268,"102,100-m",2018
"18863","QUERUB_HF_9",268,"90",2018
"18864","AMECAN_SH_4",268,"90",2018
"18865","AMECAN_GR_10B",268,"92",2018
"18866","BETALL_WM_8B",268,"102",2018
"18867","BETPAP_HF_16",268,"94,102",2018
"18868","QUERUB_HF_99",268,"",2018
"18869","ACEPEN_WM_5",268,"94",2018
"18870","ALNINC_SH_6",268,"101,85,101-m",2018
"18871","BETALL_SH_9",268,"94",2018
"18872","BETPOP_GR_5",268,"102,93",2018
"18873","BETPOP_GR_3",268,"102,92",2018
"18874","AMECAN_SH_4",268,"93",2018
"18875","BETPAP_GR_8",268,"92",2018
"18876","BETPOP_HF_3A",268,"90",2018
"18877","BETPOP_HF_3B",268,"88,101-m",2018
"18878","ALNINC_HF_5",268,"100-m,87,90",2018
"18879","BETALL_SH_5",268,"",2018
"18880","BETPAP_HF_16A",268,"93,101",2018
"18881","BETPOP_HF_5",268,"101,100-m",2018
"18882","ACEPEN_HF_12",268,"",2018
"18883","BETALL_SH_2",268,"",2018
"18884","ALNINC_HF_9",268,"101-m",2018
"18885","AMECAN_SH_2",268,"96",2018
"18886","BETPOP_WM_7",268,"102,90",2018
"18887","BETPAP_HF_16B",268,"101",2018
"18888","AMECAN_GR_10",268,"91",2018
"18889","ACEPEN_WM_5",268,"",2018
"18890","SAMRAC_GR_2",268,"96",2018
"18891","ACESPI_GR_8",268,"",2018
"18892","DIELON_WM",268,"93,86",2018
"18893","SORAME_GR_9C",268,"93",2018
"18894","SAMRAC_GR_7A",268,"96",2018
"18895","ACESPI_GR_6",268,"",2018
"18896","DIELON_HF_1A",268,"94,88",2018
"18897","DIELON_GR_5A",268,"92,86",2018
"18898","DIELON_HF_4",268,"85",2018
"18899","SORAME_SH_3",268,"95",2018
"18900","SORAME_GR_9D",268,"94",2018
"18901","DIELON_HF_3",268,"88",2018
"18902","DIELON_GR_5B",268,"89,91",2018
"18903","SORAME_GR_9A",268,"92",2018
"18904","DIELON_SH_4",268,"87,90",2018
"18905","DIELON_GR_5C",268,"93,88,102",2018
"18906","DIELON_HF_2",268,"94,87",2018
"18907","DIELON_HF_1B",268,"86,102",2018
"18908","ACESPI_GR_4",268,"101,94",2018
"18909","SORAME_GR_9B",268,"88",2018
"18910","ACESPI_SH_2",268,"",2018
"18911","SAMRAC_GR_7B",268,"95",2018
"18912","ACESPI_WM_1",268,"101,93",2018
"18913","SAMRAC_GR_4",268,"94",2018
"18914","SAMRAC_GR_9",268,"94",2018
"18915","VIBCAS_SH_1A",268,"",2018
"18916","AROMEL_HF_4",268,"89",2018
"18917","VIBCAS_SH_5A",268,"89",2018
"18918","MYRGAL_WM_6A",268,"95",2018
"18919","VIBCAS_WM_4",268,"",2018
"18920","MYRGAL_SH_1",268,"94",2018
"18921","VIBCAS_SH_5B",268,"",2018
"18922","AROMEL_HF_10",268,"89",2018
"18923","AROMEL_WM_7",268,"93",2018
"18924","SPIALB_WM_7A",268,"89",2018
"18925","VIBCAS_GR_12A",268,"",2018
"18927","SPITOM_GR_2B",268,"88,90",2018
"18928","SPITOM_WM_4A",268,"93",2018
"18929","SPITOM_HF_6A",268,"92",2018
"18930","SPIALB_GR_12A",268,"88,92",2018
"18931","VIBCAS_SH_5C",268,"94",2018
"18932","SPIALB_GR_5",268,"89,95",2018
"18933","SPITOM_GR_2C",268,"",2018
"18934","SPITOM_HF_4",268,"94",2018
"18935","SPITOM_HF_9A",268,"93",2018
"18936","SPIALB_WM_7B",268,"91",2018
"18937","SPITOM_GR_2D",268,"94",2018
"18938","SPITOM_GR_2E",268,"89,90",2018
"18939","SPITOM_WM_5",268,"92",2018
"18940","SPIALB_GR_12B",268,"89",2018
"18941","SPIALB_GR_3",268,"89,92",2018
"18942","MYRGAL_SH_2",268,"90",2018
"18943","VIBCAS_GR_12B",268,"",2018
"18944","SPITOM_WM_4B",268,"89,92",2018
"18945","SPITOM_HF_13",268,"94",2018
"18946","SPIALB_HF_2",268,"67,88,92",2018
"18947","SPIALB_SH_7A",268,"88",2018
"18948","VIBCAS_WM_9A",268,"",2018
"18949","VIBCAS_GR_5",268,"",2018
"18950","SPITOM_GR_1",268,"93",2018
"18951","VIBCAS_SH_1B",268,"92",2018
"18952","SPITOM_HF_6B",268,"92",2018
"18953","VIBCAS_WM_9B",268,"",2018
"18954","SPIALB_HF_3",268,"88",2018
"18955","SPIALB_GR_9",268,"67,88",2018
"18956","SPIALB_SH_7B",268,"67,88,92",2018
"18957","SPITOM_HF_9B",268,"89,90",2018
"18958","MYRGAL_WM_6B",268,"90",2018
"18959","ACEPEN_WM_5",268,"",2018
"18960","ALNINC_SH_8",268,"101-m,90",2018
"18961","BETPOP_WM_7",268,"102,90",2018
"18962","BETALL_WM_8",268,"92",2018
"18963","BETALL_SH_9",268,"91",2018
"18964","BETALL_SH_5",268,"92",2018
"18965","BETALL_WM_9",268,"",2018
"18966","ACEPEN_WM_5",268,"",2018
"18967","BETPAP_GR_9",268,"",2018
"18968","ALNINC_HF_9",268,"102,100-m,87",2018
"18969","BETALL_SH_4A",268,"90",2018
"18970","BETALL_SH_4B",268,"92",2018
"18971","QUERUB_WM_9",268,"",2018
"18972","BETPOP_HF_4",268,"100-m,87",2018
"18973","ACESPI_GR_4",268,"",2018
"18974","SAMRAC_HF_A",268,"",2018
"18975","ACESPI_SH_2A",268,"",2018
"18976","ACESPI_SH_2B",268,"",2018
"18977","DIELON_SH_12",268,"",2018
"18978","DIELON_GR_5",268,"",2018
"18979","SORAME_GR_9A",268,"",2018
"18980","DIELON_HF_1",268,"",2018
"18981","SAMRAC_GR_7",268,"",2018
"18982","ACESPI_SH_9",268,"",2018
"18983","SORAME_SH_3A",268,"",2018
"18984","DIELON_SH_4",268,"97",2018
"18985","SORAME_SH_3B",268,"",2018
"18986","SAMRAC_GR_4",268,"",2018
"18987","SAMRAC_HF_B",268,"92",2018
"18988","SORAME_SH_3B",268,"",2018
"18989","DIELON_GR_8",268,"",2018
"18990","SAMRAC_GR_1",268,"",2018
"18991","DIELON_SH_4",268,"",2018
"18992","SORAME_GR_9B",268,"94",2018
"18993","DIELON_SH_2",268,"",2018
"18994","DIELON_GR_8A",268,"",2018
"18995","DIELON_GR_8B",268,"",2018
"18996","SPITOM_SH_99A",268,"",2018
"18997","MYRGAL_WM_6A",268,"94",2018
"18998","SPITOM_GR_1A",268,"94",2018
"18999","SPIALB_HF_10",268,"95",2018
"19000","VIBCAS_WM_4",268,"90",2018
"19001","SPIALB_HF_4A",268,"67,88,90",2018
"19002","SPIALB_WM_4A",268,"88",2018
"19003","MYRGAL_WM_6B",268,"92",2018
"19004","SPITOM_SH_99B",268,"92",2018
"19005","SPITOM_SH_99C",268,"91",2018
"19006","SPITOM_HF_5",268,"96",2018
"19007","SPIALB_WM_4B",268,"67,88,92",2018
"19008","SPIALB_WM_4C",268,"67,87,90",2018
"19009","SPITOM_SH_99D",268,"90",2018
"19010","SPIALB_WM_5",268,"94",2018
"19011","SPIALB_WM_2B",268,"86",2018
"19012","SPIALB_WM_2A",268,"",2018
"19013","VIBCAS_WM_9A",268,"90",2018
"19014","SPITOM_SH_99E",268,"",2018
"19015","SPIALB_HF_4B",268,"88,93",2018
"19016","VIBCAS_WM_9B",268,"92",2018
"19017","SPITOM_SH_99F",268,"92",2018
"19018","AROMEL_WM_5",268,"92",2018
"19019","VIBCAS_SH_9",268,"90",2018
"19020","VIBCAS_GR_10",268,"90",2018
"19021","SPITOM_GR_1A",268,"95",2018
"19022","SPITOM_GR_1B",268,"95",2018
"19023","SPITOM_HF_6",268,"96",2018
"19024","AROMEL_HF_8A",268,"90",2018
"19025","AROMEL_HF_8B",268,"90",2018
"19026","VIBCAS_WM_10",268,"92",2018
"19027","AROMEL_HF_12",268,"91",2018
"19028","ALNINC_SH_1",268,"101-m,85,90",2018
"19029","ACEPEN_WM_5",268,"",2018
"19030","ACEPEN_HF_12",268,"92",2018
"19031","BETPOP_GR_5A",268,"102",2018
"19032","QUERUB_WM_9",268,"",2018
"19033","BETPOP_GR_5B",268,"102",2018
"19034","ALNINC_HF_8",268,"100-m,101,86",2018
"19035","BETPAP_HF_16",268,"101",2018
"19036","BETALL_WM_8A",268,"102",2018
"19037","BETPAP_GR_8",268,"",2018
"19038","BETPOP_GR_5C",268,"94",2018
"19039","BETALL_WM_8B",268,"102",2018
"19040","SAMRAC_HF_A",268,"100",2018
"19041","VACMYR_WM_5",268,"98",2018
"19042","DIELON_WM_1A",268,"92",2018
"19043","SAMRAC_HF_B",268,"100",2018
"19044","VACMYR_GR_10A",268,"97",2018
"19045","DIELON_HF_2A",268,"94",2018
"19046","SORAME_SH_1A",268,"93",2018
"19047","SORAME_SH_1B",268,"93",2018
"19048","DIELON_GR_8",268,"92",2018
"19049","VACMR_GR_10B",268,"",2018
"19050","DIELON_HF_2B",268,"87,95",2018
"19051","DIELON_HF_2C",268,"88,93",2018
"19052","VACMYR_GR_10C",268,"",2018
"19053","SAMRAC_GR_8",268,"95",2018
"19054","DIELON_WM_1B",268,"86",2018
"19055","SAMRAC_HF_C",268,"101",2018
"19056","DIELON_SH_2A",268,"",2018
"19057","SORAME_SH_3",268,"",2018
"19058","DIELON_SH_4",268,"88",2018
"19059","SAMRAC_HF_D",268,"",2018
"19060","DIELON_SH_2B",268,"86",2018
"19061","DIELON_WM_1C",268,"85",2018
"19062","BETALL_GR_13",268,"93",2018
"19063","BETALL_GR_14",268,"94",2018
"19064","ALNINC_SH_4",268,"101-m,101",2018
"19065","BETPOP_WM_9",268,"94",2018
"19066","AMECAN_SH_3",268,"92",2018
"19067","ALNINC_GR_11",268,"102",2018
"19068","ALNINC_HF_9",268,"100-m,84",2018
"19069","QUEALB_HF_4",268,"",2018
"19070","BETPOP_WM_7",268,"102",2018
"19071","BETPOP_WM_8",268,"102,93",2018
"19072","MYRGAL_WM_6",268,"94",2018
"19073","VIBCAS_WM_7",268,"",2018
"19074","SAMRAC_GR_4A",268,"92",2018
"19075","AROMEL_WM_2",268,"",2018
"19076","VIBCAS_HF_7A",268,"94",2018
"19077","VIBCAS_GR_3",268,"",2018
"19078","AROMEL_HF_13",268,"",2018
"19079","DIELON_GR_6",268,"94,88",2018
"19080","DIELON_GR_2",268,"87,95",2018
"19081","AROMEL_HF_12",268,"92",2018
"19082","MYRGAL_SH_99",268,"93",2018
"19083","DIELON_SH_4",268,"86",2018
"19084","SORAME_SH_3",268,"92",2018
"19085","BETPOP_WM_8",268,"102,94",2018
"19086","QUEALB_HF_4A",268,"90",2018
"19087","QUEALB_HF_4B",268,"90",2018
"19088","ALNINC_WM_5A",268,"101,100-m",2018
"19089","ALNINC_GR_8",268,"",2018
"19090","BETPOP_GR_3",268,"97",2018
"19091","ALNINC_SH_3",268,"101-m,101",2018
"19092","BETALL_SH_7",268,"94",2018
"19093","ALNINC_HF_1",268,"",2018
"19094","BETALL_GR_14",268,"95",2018
"19095","ALNINC_WM_5B",268,"101-m",2018
"19096","BETALL_WM_9",268,"",2018
"19097","BETPAP_GR_5",270,"101,92",2018
"19098","ALNINC_SH_1",270,"101",2018
"19099","BETPAP_SH_1A",270,"91",2018
"19100","ALNINC_GR_11",270,"101",2018
"19101","BETPOP_WM_7",270,"90",2018
"19102","BETALL_WM_8",270,"101",2018
"19103","ALNINC_WM_2A",270,"102",2018
"19104","BETPOP_HF_3",270,"85,100-m",2018
"19105","BETALL_GR_13",270,"",2018
"19106","ALNINC_WM_5",270,"101,100-m",2018
"19107","ALNINC_WM_1",270,"101",2018
"19108","ALNINC_HF_2",270,"82,100-m",2018
"19109","ALNINC_HF_1",270,"83,101-m",2018
"19110","BETALL_GR_12",270,"",2018
"19111","BETPOP_GR_5",270,"",2018
"19112","BETPAP_SH_1B",270,"92",2018
"19113","ALNINC_WM_2B",270,"101,85,100-m",2018
"19114","ALNINC_SH_4",270,"83,101-m",2018
"19115","ALNINC_SH_5",270,"101-m",2018
"19116","AMECAN_WM_1",270,"",2018
"19117","BETPAP_GR_5A",270,"",2018
"19118","BETALL_GR_13",270,"",2018
"19119","ALNINC_WM_5A",270,"100-m",2018
"19120","BETPAP_HF_16",270,"",2018
"19121","BETPOP_HF_5",270,"93",2018
"19122","ACEPEN_HF_12",270,"",2018
"19123","BETPOP_WM_7",270,"101",2018
"19124","ACEPEN_WM_5",270,"",2018
"19125","BETPAP_GR_5B",270,"92",2018
"19126","ALNINC_HF_9",270,"83,100-m",2018
"19127","BETPOP_HF_1",270,"85",2018
"19128","AMECAN_GR_10",270,"92",2018
"19129","ALNINC_WM_5B",270,"100-m,91",2018
"19130","ACEPEN_HF_12",270,"",2018
"19131","BETALL_GR_9",270,"",2018
"19132","BETPAP_HF_16",270,"102",2018
"19133","AMECAN_GR_10A",270,"92",2018
"19134","ALNINC_GR_11A",270,"101",2018
"19135","BETALL_SH_4",270,"92",2018
"19136","BETPOP_GR_5A",270,"90",2018
"19137","BETALL_GR_12",270,"101",2018
"19138","ALNINC_SH_5",270,"101,100-m,83",2018
"19139","BETPAP_GR_8",270,"",2018
"19140","AMECAN_GR_10B",270,"90",2018
"19141","BETALL_GR_1",270,"92",2018
"19142","BETPOP_HF_1",270,"100-m,102",2018
"19143","ALNINC_GR_1",270,"101,100-m",2018
"19144","BETPOP_GR_5B",270,"90",2018
"19145","ALNINC_GR_8",270,"101,101-m,9-",2018
"19146","ACEPEN_HF_12",270,"",2018
"19147","ALNINC_GR_11B",270,"101,101-m,92",2018
"19148","BETPOP_WM_7",270,"100-m",2018
"19149","BETPOPX_X",270,"100-m",2018
"19150","VIBCAS_SH_1",270,"",2018
"19151","VIBCAS_GR_9",270,"",2018
"19152","SPIALB_GR_12",270,"88,92",2018
"19153","SPITOM_WM_5A",270,"92",2018
"19154","SPIALB_WM_2A",270,"67,89",2018
"19155","MYRGAL_SH_1A",270,"95",2018
"19156","AROMEL_WM_2",270,"89,92",2018
"19157","AROMEL_WM_7",270,"",2018
"19158","SPIALB_SH_9A",270,"67,88,90",2018
"19159","SPITOM_WM_5B",270,"93",2018
"19160","MYRGAL_SH_2A",270,"95",2018
"19161","MYRGAL_GR_8A",270,"94",2018
"19162","SPIALB_HF_1",270,"89",2018
"19163","SPIALB_WM_2B",270,"88,92",2018
"19164","SPITOM_SH_99",270,"92",2018
"19165","MYRGAL_GR_8B",270,"92",2018
"19166","SPIALB_HF_4A",270,"67,89",2018
"19167","SPITOM_SH_9",270,"94",2018
"19168","SPITOM_WM_5C",270,"90",2018
"19169","SPIALB_SH_8",270,"89,90",2018
"19170","MYRGAL_SH_1B",270,"89,92",2018
"19171","SPIALB_GR_3",270,"89,90",2018
"19172","VIBCAS_WM_4",270,"",2018
"19173","VIBCAS_GR_12A",270,"90",2018
"19174","MYRGAL_WM_6A",270,"92",2018
"19175","AROMEL_WM_15",270,"90",2018
"19176","SPIALB_SH_4A",270,"67,89",2018
"19177","SPIALB_SH_7",270,"89",2018
"19178","MYRGAL_WM_6B",270,"94",2018
"19179","SPIALB_GR_7",270,"89,94",2018
"19180","SPIALB_SH_4B",270,"88",2018
"19181","SPIALB_WM_7A",270,"89,90",2018
"19182","VIBCAS_GR_12B",270,"",2018
"19183","MYRGAL_GR_8C",270,"90",2018
"19184","SPIALB_HF_8",270,"67,88",2018
"19185","SPITOM_WM_5D",270,"90",2018
"19186","SPIALB_SH_1",270,"89,92",2018
"19187","MYRGAL_SH_2B",270,"96",2018
"19188","VIBCAS_SH_5",270,"88,92",2018
"19189","MYRGAL_GR_8D",270,"94",2018
"19190","SPIALB_WM_7B",270,"67,89",2018
"19191","SPITOM_WM_5E",270,"90",2018
"19192","AROMEL_HF_4",270,"",2018
"19193","AROMEL_WM_5",270,"90",2018
"19194","SPIALB_SH_9B",270,"67,88,91",2018
"19195","VIBCAS_GR_10",270,"",2018
"19196","BETPAP_GR_8",270,"91",2018
"19197","BETALL_WM_8A",270,"",2018
"19198","BETALL_WM_9",270,"",2018
"19199","ACEPEN_HF_12",270,"",2018
"19200","AMECAN_GR_10A",270,"94",2018
"19201","ALNINC_GR_8A",270,"101-m",2018
"19202","ALNINC_GR_8B",270,"101-m,90",2018
"19203","ALNINC_GR_1",270,"100-m",2018
"19204","QUERUB_HF_9",270,"90",2018
"19205","AMECAN_SH_4",270,"92",2018
"19206","AMECAN_GR_10B",270,"90",2018
"19207","BETALL_WM_8B",270,"",2018
"19208","BETPAP_HF_16",270,"",2018
"19209","QUERUB_HF_99",270,"",2018
"19210","ACEPEN_WM_5",270,"94",2018
"19211","ALNINC_SH_6",270,"101,85,101-m",2018
"19212","BETALL_SH_9",270,"94",2018
"19213","BETPOP_GR_5",270,"94",2018
"19214","BETPOP_GR_3",270,"92",2018
"19215","AMECAN_SH_4",270,"93",2018
"19216","BETPAP_GR_8",270,"92",2018
"19217","BETPOP_HF_3A",270,"90",2018
"19218","BETPOP_HF_3B",270,"88,101-m",2018
"19219","ALNINC_HF_5",270,"100-m,87,90",2018
"19220","BETALL_SH_5",270,"90",2018
"19221","BETPAP_HF_16A",270,"93,101",2018
"19222","BETPOP_HF_5",270,"102,100-m",2018
"19223","ACEPEN_HF_12",270,"",2018
"19224","BETALL_SH_2",270,"",2018
"19225","ALNINC_HF_9",270,"101-m",2018
"19226","AMECAN_SH_2",270,"96",2018
"19227","BETPOP_WM_7",270,"90",2018
"19228","BETPAP_HF_16B",270,"101",2018
"19229","AMECAN_GR_10",270,"91",2018
"19230","ACEPEN_WM_5",270,"",2018
"19231","SAMRAC_GR_2",270,"96",2018
"19232","ACESPI_GR_8",270,"",2018
"19233","DIELON_WM",270,"93,86",2018
"19234","SORAME_GR_9C",270,"93",2018
"19235","SAMRAC_GR_7A",270,"96",2018
"19236","ACESPI_GR_6",270,"",2018
"19237","DIELON_HF_1A",270,"94,88",2018
"19238","DIELON_GR_5A",270,"92,86",2018
"19239","DIELON_HF_4",270,"85",2018
"19240","SORAME_SH_3",270,"95",2018
"19241","SORAME_GR_9D",270,"94",2018
"19242","DIELON_HF_3",270,"89",2018
"19243","DIELON_GR_5B",270,"89,91",2018
"19244","SORAME_GR_9A",270,"93",2018
"19245","DIELON_SH_4",270,"87,90",2018
"19246","DIELON_GR_5C",270,"93,88",2018
"19247","DIELON_HF_2",270,"94,87",2018
"19248","DIELON_HF_1B",270,"86",2018
"19249","ACESPI_GR_4",270,"94",2018
"19250","SORAME_GR_9B",270,"88",2018
"19251","ACESPI_SH_2",270,"",2018
"19252","SAMRAC_GR_7B",270,"95",2018
"19253","ACESPI_WM_1",270,"93",2018
"19254","SAMRAC_GR_4",270,"94",2018
"19255","SAMRAC_GR_9",270,"94",2018
"19256","VIBCAS_SH_1A",270,"",2018
"19257","AROMEL_HF_4",270,"89",2018
"19258","VIBCAS_SH_5A",270,"89",2018
"19259","MYRGAL_WM_6A",270,"95",2018
"19260","VIBCAS_WM_4",270,"",2018
"19261","MYRGAL_SH_1",270,"94",2018
"19262","VIBCAS_SH_5B",270,"",2018
"19263","AROMEL_HF_10",270,"89",2018
"19264","AROMEL_WM_7",270,"93",2018
"19265","SPIALB_WM_7A",270,"89",2018
"19266","VIBCAS_GR_12A",270,"",2018
"19268","SPITOM_GR_2B",270,"88",2018
"19269","SPITOM_WM_4A",270,"93",2018
"19270","SPITOM_HF_6A",270,"92",2018
"19271","SPIALB_GR_12A",270,"88,92",2018
"19272","VIBCAS_SH_5C",270,"94",2018
"19273","SPIALB_GR_5",270,"89,95",2018
"19274","SPITOM_GR_2C",270,"",2018
"19275","SPITOM_HF_4",270,"94",2018
"19276","SPITOM_HF_9A",270,"89,93",2018
"19277","SPIALB_WM_7B",270,"88,90",2018
"19278","SPITOM_GR_2D",270,"94",2018
"19279","SPITOM_GR_2E",270,"89,90",2018
"19280","SPITOM_WM_5",270,"92",2018
"19281","SPIALB_GR_12B",270,"89,91",2018
"19282","SPIALB_GR_3",270,"89,92",2018
"19283","MYRGAL_SH_2",270,"90",2018
