year,budburst,flowers,leafout,flobuds,flobudburst,fruit,ripefruit,budset,leafcolor,provenance.lat,provenance.long,treeid,spp,pgs,fgs,budburstGDD5,budsetGDD5,leafoutGDD5,leafcolorGDD5,budburstGDD10,budsetGDD10,leafoutGDD10,leafcolorGDD10,pgsGDD5,fgsGDD5,pgsGDD10,fgsGDD10,sppyear,budsetAVG,budsetGDDAVG,fullGDD,siteplot,site,plot,replicate
2018,110,NA,124,NA,NA,NA,NA,270,274,42.531705,-72.18992,BETPAP_HF16_P3,BETPAP,146,150,177.94722222222225,2611.2166666666662,310.475,2649.3861111111105,61.074999999999996,1729.791666666667,143.61666666666667,1749.4333333333338,2300.7416666666663,2338.9111111111106,1586.1750000000002,1605.816666666667,BETPAP2018,265,2555.094444444444,2950.9972222222204,HF16,HF,16,P3
2019,103,NA,119,NA,NA,NA,NA,274,232,42.531705,-72.18992,BETPAP_HF16_P3,BETPAP,155,113,152.6111111111111,2503.252777777778,269.6416666666667,1932.7444444444443,56.8,1623.361111111111,117.71111111111111,1253.7944444444447,2233.6111111111113,1663.1027777777776,1505.65,1136.0833333333335,BETPAP2019,270,2455.1250000000005,2826.3750000000005,HF16,HF,16,P3
2020,98,NA,136,NA,NA,NA,NA,282,293,42.531705,-72.18992,BETPAP_HF16_P3,BETPAP,146,157,173.6666666666667,2665.0277777777765,354.38888888888874,2752.5833333333317,60.8611111111111,1764.6388888888885,142.41666666666666,1810.2499999999995,2310.638888888888,2398.194444444443,1622.2222222222217,1667.8333333333328,BETPAP2020,277,2621.638888888888,3024.833333333331,HF16,HF,16,P3
2018,107,NA,124,NA,NA,NA,NA,268,NA,42.531705,-72.18992,BETPAP_HF16_P5,BETPAP,144,NA,171.1777777777778,2579.969444444444,310.475,NA,59.71666666666666,1708.5444444444447,143.61666666666667,NA,2269.494444444444,NA,1564.927777777778,NA,BETPAP2018,265,2555.094444444444,2950.9972222222204,HF16,HF,16,P5
2019,103,NA,119,NA,NA,NA,NA,274,232,42.531705,-72.18992,BETPAP_HF16_P5,BETPAP,155,113,152.6111111111111,2503.252777777778,269.6416666666667,1932.7444444444443,56.8,1623.361111111111,117.71111111111111,1253.7944444444447,2233.6111111111113,1663.1027777777776,1505.65,1136.0833333333335,BETPAP2019,270,2455.1250000000005,2826.3750000000005,HF16,HF,16,P5
2020,108,NA,143,NA,NA,NA,NA,293,263,42.531705,-72.18992,BETPAP_HF16_P5,BETPAP,150,120,211.25,2752.5833333333317,415.6666666666665,2452.9999999999986,71.5,1810.2499999999995,177.88888888888891,1630.8888888888885,2336.916666666665,2037.3333333333321,1632.3611111111106,1452.9999999999995,BETPAP2020,277,2621.638888888888,3024.833333333331,HF16,HF,16,P5
2018,100,NA,124,NA,NA,NA,NA,274,NA,42.531705,-72.18992,BETPAP_HF16A_P6,BETPAP,150,NA,145.08611111111114,2649.3861111111105,310.475,NA,50.03055555555555,1749.4333333333338,143.61666666666667,NA,2338.9111111111106,NA,1605.816666666667,NA,BETPAP2018,265,2555.094444444444,2950.9972222222204,HF16A,HF,16,P6
2018,103,NA,124,NA,NA,NA,NA,274,274,42.531705,-72.18992,BETPAP_HF16B_P6,BETPAP,150,150,161.7027777777778,2649.3861111111105,310.475,2649.3861111111105,57.66944444444444,1749.4333333333338,143.61666666666667,1749.4333333333338,2338.9111111111106,2338.9111111111106,1605.816666666667,1605.816666666667,BETPAP2018,265,2555.094444444444,2950.9972222222204,HF16B,HF,16,P6
2019,100,NA,115,NA,NA,NA,NA,274,232,42.531705,-72.18992,BETPAP_HF16A_P6,BETPAP,159,117,132.5222222222222,2503.252777777778,253.60277777777776,1932.7444444444443,46.71111111111111,1623.361111111111,112.26944444444445,1253.7944444444447,2249.6500000000005,1679.1416666666664,1511.0916666666667,1141.5250000000003,BETPAP2019,270,2455.1250000000005,2826.3750000000005,HF16A,HF,16,P6
2019,NA,NA,115,NA,NA,NA,NA,267,240,42.531705,-72.18992,BETPAP_HF16B_P6,BETPAP,152,125,NA,2416.3222222222225,253.60277777777776,2053.336111111111,NA,1571.2583333333334,112.26944444444445,1334.5583333333336,2162.719444444445,1799.7333333333336,1458.988888888889,1222.2888888888892,BETPAP2019,270,2455.1250000000005,2826.3750000000005,HF16B,HF,16,P6
2020,85,NA,132,NA,NA,NA,311,293,301,42.531705,-72.18992,BETPAP_HF16A_P6,BETPAP,161,169,138.13888888888894,2752.5833333333317,323.1666666666665,2817.638888888887,47.361111111111114,1810.2499999999995,123.69444444444446,1842.444444444444,2429.416666666665,2494.4722222222204,1686.5555555555552,1718.7499999999995,BETPAP2020,277,2621.638888888888,3024.833333333331,HF16A,HF,16,P6
2020,98,NA,143,NA,NA,NA,NA,282,293,42.531705,-72.18992,BETPAP_HF16B_P6,BETPAP,139,150,173.6666666666667,2665.0277777777765,415.6666666666665,2752.5833333333317,60.8611111111111,1764.6388888888885,177.88888888888891,1810.2499999999995,2249.36111111111,2336.916666666665,1586.7499999999995,1632.3611111111106,BETPAP2020,277,2621.638888888888,3024.833333333331,HF16B,HF,16,P6
2018,103,NA,128,NA,NA,NA,NA,263,NA,45.932675,-74.02507,BETPAP_SH1A_P1,BETPAP,135,NA,161.7027777777778,2530.8499999999995,351.5,NA,57.66944444444444,1682.6194444444445,166.65000000000003,NA,2179.3499999999995,NA,1515.9694444444444,NA,BETPAP2018,265,2555.094444444444,2950.9972222222204,SH1A,SH,1A,P1
2018,107,NA,124,NA,NA,NA,NA,263,268,45.932675,-74.02507,BETPAP_SH1B_P1,BETPAP,139,144,171.1777777777778,2530.8499999999995,310.475,2579.969444444444,59.71666666666666,1682.6194444444445,143.61666666666667,1708.5444444444447,2220.3749999999995,2269.494444444444,1539.0027777777777,1564.927777777778,BETPAP2018,265,2555.094444444444,2950.9972222222204,SH1B,SH,1B,P1
2019,NA,NA,129,NA,NA,NA,NA,274,232,45.932675,-74.02507,BETPAP_SH1A_P1,BETPAP,145,103,NA,2503.252777777778,322.613888888889,1932.7444444444443,NA,1623.361111111111,139.60555555555555,1253.7944444444447,2180.638888888889,1610.1305555555552,1483.7555555555555,1114.188888888889,BETPAP2019,270,2455.1250000000005,2826.3750000000005,SH1A,SH,1A,P1
2019,107,NA,119,NA,225,NA,NA,274,232,45.932675,-74.02507,BETPAP_SH1B_P1,BETPAP,155,113,182.93888888888887,2503.252777777778,269.6416666666667,1932.7444444444443,73.8111111111111,1623.361111111111,117.71111111111111,1253.7944444444447,2233.6111111111113,1663.1027777777776,1505.65,1136.0833333333335,BETPAP2019,270,2455.1250000000005,2826.3750000000005,SH1B,SH,1B,P1
2020,119,NA,133,NA,NA,NA,NA,275,293,45.932675,-74.02507,BETPAP_SH1A_P1,BETPAP,142,160,238.38888888888886,2606.083333333332,327.1666666666665,2752.5833333333317,79.69444444444444,1731.2499999999993,125.19444444444446,1810.2499999999995,2278.9166666666656,2425.416666666665,1606.0555555555547,1685.0555555555552,BETPAP2020,277,2621.638888888888,3024.833333333331,SH1A,SH,1A,P1
2020,100,NA,148,NA,NA,NA,NA,282,255,45.932675,-74.02507,BETPAP_SH1B_P1,BETPAP,134,107,179.0555555555556,2665.0277777777765,469.55555555555543,2368.6944444444434,61.249999999999986,1764.6388888888885,209.97222222222223,1582.7222222222222,2195.472222222221,1899.138888888888,1554.6666666666663,1372.75,BETPAP2020,277,2621.638888888888,3024.833333333331,SH1B,SH,1B,P1
2018,114,NA,124,NA,NA,NA,NA,239,288,44.794942,-71.146683,BETPOP_GR5_P1,BETPOP,115,164,202.07222222222225,2132.0749999999994,310.475,2786.038888888888,75.2,1403.8444444444447,143.61666666666667,1828.3805555555555,1821.5999999999995,2475.563888888888,1260.227777777778,1684.7638888888887,BETPOP2018,266,2562.2972222222215,2950.9972222222204,GR5,GR,5,P1
2019,103,NA,119,NA,NA,225,NA,NA,240,44.794942,-71.146683,BETPOP_GR5_P1,BETPOP,NA,121,152.6111111111111,NA,269.6416666666667,2053.336111111111,56.8,NA,117.71111111111111,1334.5583333333336,NA,1783.6944444444446,NA,1216.8472222222226,BETPOP2019,266,2400.6083333333336,2826.3750000000005,GR5,GR,5,P1
2020,108,NA,143,NA,NA,NA,NA,282,275,44.794942,-71.146683,BETPOP_GR5_P1,BETPOP,139,132,211.25,2665.0277777777765,415.6666666666665,2606.083333333332,71.5,1764.6388888888885,177.88888888888891,1731.2499999999993,2249.36111111111,2190.4166666666656,1586.7499999999995,1553.3611111111104,BETPOP2020,282,2665.0277777777765,3024.833333333331,GR5,GR,5,P1
2018,110,NA,124,NA,NA,NA,NA,268,274,44.794942,-71.146683,BETPOP_GR5A_P12,BETPOP,144,150,177.94722222222225,2579.969444444444,310.475,2649.3861111111105,61.074999999999996,1708.5444444444447,143.61666666666667,1749.4333333333338,2269.494444444444,2338.9111111111106,1564.927777777778,1605.816666666667,BETPOP2018,266,2562.2972222222215,2950.9972222222204,GR5A,GR,5A,P12
2018,110,NA,124,NA,NA,NA,NA,268,274,44.794942,-71.146683,BETPOP_GR5B_P12,BETPOP,144,150,177.94722222222225,2579.969444444444,310.475,2649.3861111111105,61.074999999999996,1708.5444444444447,143.61666666666667,1749.4333333333338,2269.494444444444,2338.9111111111106,1564.927777777778,1605.816666666667,BETPOP2018,266,2562.2972222222215,2950.9972222222204,GR5B,GR,5B,P12
2018,114,NA,124,NA,NA,NA,NA,253,NA,44.794942,-71.146683,BETPOP_GR5C_P12,BETPOP,129,NA,202.07222222222225,2380.266666666666,310.475,NA,75.2,1582.0361111111113,143.61666666666667,NA,2069.791666666666,NA,1438.4194444444447,NA,BETPOP2018,266,2562.2972222222215,2950.9972222222204,GR5C,GR,5C,P12
2019,NA,NA,127,NA,NA,NA,NA,274,245,44.794942,-71.146683,BETPOP_GR5A_P12,BETPOP,147,118,NA,2503.252777777778,309.5583333333334,2130.6666666666665,NA,1623.361111111111,133.49444444444444,1386.8888888888891,2193.694444444445,1821.1083333333331,1489.8666666666666,1253.3944444444446,BETPOP2019,266,2400.6083333333336,2826.3750000000005,GR5A,GR,5A,P12
2019,107,142,119,NA,NA,147,NA,274,240,44.794942,-71.146683,BETPOP_GR5B_P12,BETPOP,155,121,182.93888888888887,2503.252777777778,269.6416666666667,2053.336111111111,73.8111111111111,1623.361111111111,117.71111111111111,1334.5583333333336,2233.6111111111113,1783.6944444444446,1505.65,1216.8472222222226,BETPOP2019,266,2400.6083333333336,2826.3750000000005,GR5B,GR,5B,P12
2019,107,NA,127,NA,NA,NA,NA,240,232,44.794942,-71.146683,BETPOP_GR5C_P12,BETPOP,113,105,182.93888888888887,2053.336111111111,309.5583333333334,1932.7444444444443,73.8111111111111,1334.5583333333336,133.49444444444444,1253.7944444444447,1743.7777777777778,1623.186111111111,1201.063888888889,1120.3000000000002,BETPOP2019,266,2400.6083333333336,2826.3750000000005,GR5C,GR,5C,P12
2020,NA,NA,148,NA,NA,NA,NA,282,293,44.794942,-71.146683,BETPOP_GR5A_P12,BETPOP,134,145,NA,2665.0277777777765,469.55555555555543,2752.5833333333317,NA,1764.6388888888885,209.97222222222223,1810.2499999999995,2195.472222222221,2283.0277777777765,1554.6666666666663,1600.2777777777774,BETPOP2020,282,2665.0277777777765,3024.833333333331,GR5A,GR,5A,P12
2020,NA,NA,135,NA,NA,NA,306,282,268,44.794942,-71.146683,BETPOP_GR5B_P12,BETPOP,147,133,NA,2665.0277777777765,340.72222222222206,2498.5277777777765,NA,1764.6388888888885,133.75,1658.6944444444437,2324.3055555555543,2157.8055555555543,1630.8888888888885,1524.9444444444437,BETPOP2020,282,2665.0277777777765,3024.833333333331,GR5B,GR,5B,P12
2020,NA,NA,135,NA,NA,NA,220,282,255,44.794942,-71.146683,BETPOP_GR5C_P12,BETPOP,147,120,NA,2665.0277777777765,340.72222222222206,2368.6944444444434,NA,1764.6388888888885,133.75,1582.7222222222222,2324.3055555555543,2027.9722222222213,1630.8888888888885,1448.9722222222222,BETPOP2020,282,2665.0277777777765,3024.833333333331,GR5C,GR,5C,P12
2018,NA,NA,142,NA,NA,NA,NA,NA,NA,44.794942,-71.146683,BETPOP_GR3_P16,BETPOP,NA,NA,NA,NA,488.41388888888883,NA,NA,NA,243.28611111111115,NA,NA,NA,NA,NA,BETPOP2018,266,2562.2972222222215,2950.9972222222204,GR3,GR,3,P16
2019,NA,NA,150,NA,NA,NA,NA,NA,NA,44.794942,-71.146683,BETPOP_GR3_P16,BETPOP,NA,NA,NA,NA,519.538888888889,NA,NA,NA,249.12222222222232,NA,NA,NA,NA,NA,BETPOP2019,266,2400.6083333333336,2826.3750000000005,GR3,GR,3,P16
2020,NA,NA,135,NA,NA,NA,NA,282,293,44.794942,-71.146683,BETPOP_GR3_P16,BETPOP,147,158,NA,2665.0277777777765,340.72222222222206,2752.5833333333317,NA,1764.6388888888885,133.75,1810.2499999999995,2324.3055555555543,2411.8611111111095,1630.8888888888885,1676.4999999999995,BETPOP2020,282,2665.0277777777765,3024.833333333331,GR3,GR,3,P16
2018,103,NA,124,NA,NA,NA,NA,263,274,44.794942,-71.146683,BETPOP_GR5A_P3,BETPOP,139,150,161.7027777777778,2530.8499999999995,310.475,2649.3861111111105,57.66944444444444,1682.6194444444445,143.61666666666667,1749.4333333333338,2220.3749999999995,2338.9111111111106,1539.0027777777777,1605.816666666667,BETPOP2018,266,2562.2972222222215,2950.9972222222204,GR5A,GR,5A,P3
2018,114,NA,124,NA,NA,NA,NA,260,NA,44.794942,-71.146683,BETPOP_GR5B_P3,BETPOP,136,NA,202.07222222222225,2490.516666666666,310.475,NA,75.2,1657.2861111111113,143.61666666666667,NA,2180.041666666666,NA,1513.6694444444447,NA,BETPOP2018,266,2562.2972222222215,2950.9972222222204,GR5B,GR,5B,P3
2019,112,147,129,NA,NA,147,186,267,240,44.794942,-71.146683,BETPOP_GR5A_P3,BETPOP,138,111,235.5222222222222,2416.3222222222225,322.613888888889,2053.336111111111,104.4361111111111,1571.2583333333334,139.60555555555555,1334.5583333333336,2093.7083333333335,1730.7222222222222,1431.6527777777778,1194.952777777778,BETPOP2019,266,2400.6083333333336,2826.3750000000005,GR5A,GR,5A,P3
2019,112,NA,132,NA,NA,NA,NA,260,240,44.794942,-71.146683,BETPOP_GR5B_P3,BETPOP,128,108,235.5222222222222,2321.8250000000007,346.06111111111125,2053.336111111111,104.4361111111111,1506.088888888889,151.04444444444448,1334.5583333333336,1975.7638888888896,1707.275,1355.0444444444445,1183.5138888888891,BETPOP2019,266,2400.6083333333336,2826.3750000000005,GR5B,GR,5B,P3
2020,111,143,135,NA,NA,NA,298,NA,282,44.794942,-71.146683,BETPOP_GR5A_P3,BETPOP,NA,147,219.63888888888889,NA,340.72222222222206,2665.0277777777765,75,NA,133.75,1764.6388888888885,NA,2324.3055555555543,NA,1630.8888888888885,BETPOP2020,282,2665.0277777777765,3024.833333333331,GR5A,GR,5A,P3
2020,108,143,143,NA,NA,NA,NA,282,275,44.794942,-71.146683,BETPOP_GR5B_P3,BETPOP,139,132,211.25,2665.0277777777765,415.6666666666665,2606.083333333332,71.5,1764.6388888888885,177.88888888888891,1731.2499999999993,2249.36111111111,2190.4166666666656,1586.7499999999995,1553.3611111111104,BETPOP2020,282,2665.0277777777765,3024.833333333331,GR5B,GR,5B,P3
2018,103,NA,124,NA,NA,NA,NA,268,268,44.794942,-71.146683,BETPOP_GR3_P6,BETPOP,144,144,161.7027777777778,2579.969444444444,310.475,2579.969444444444,57.66944444444444,1708.5444444444447,143.61666666666667,1708.5444444444447,2269.494444444444,2269.494444444444,1564.927777777778,1564.927777777778,BETPOP2018,266,2562.2972222222215,2950.9972222222204,GR3,GR,3,P6
2018,110,NA,124,NA,NA,NA,NA,268,NA,44.794942,-71.146683,BETPOP_GR5_P6,BETPOP,144,NA,177.94722222222225,2579.969444444444,310.475,NA,61.074999999999996,1708.5444444444447,143.61666666666667,NA,2269.494444444444,NA,1564.927777777778,NA,BETPOP2018,266,2562.2972222222215,2950.9972222222204,GR5,GR,5,P6
2019,100,NA,112,100,NA,140,179,NA,240,44.794942,-71.146683,BETPOP_GR3_P6,BETPOP,NA,128,132.5222222222222,NA,235.5222222222222,2053.336111111111,46.71111111111111,NA,104.4361111111111,1334.5583333333336,NA,1817.813888888889,NA,1230.1222222222225,BETPOP2019,266,2400.6083333333336,2826.3750000000005,GR3,GR,3,P6
2019,112,129,127,100,NA,NA,NA,263,240,44.794942,-71.146683,BETPOP_GR5_P6,BETPOP,136,113,235.5222222222222,2347.4972222222227,309.5583333333334,2053.336111111111,104.4361111111111,1522.4333333333334,133.49444444444444,1334.5583333333336,2037.9388888888893,1743.7777777777778,1388.9388888888889,1201.063888888889,BETPOP2019,266,2400.6083333333336,2826.3750000000005,GR5,GR,5,P6
2020,91,NA,130,NA,NA,NA,311,282,268,44.794942,-71.146683,BETPOP_GR3_P6,BETPOP,152,138,150.44444444444449,2665.0277777777765,310.30555555555543,2498.5277777777765,51.388888888888886,1764.6388888888885,116.47222222222223,1658.6944444444437,2354.722222222221,2188.222222222221,1648.1666666666663,1542.2222222222215,BETPOP2020,282,2665.0277777777765,3024.833333333331,GR3,GR,3,P6
2020,100,NA,133,NA,NA,NA,NA,282,275,44.794942,-71.146683,BETPOP_GR5_P6,BETPOP,149,142,179.0555555555556,2665.0277777777765,327.1666666666665,2606.083333333332,61.249999999999986,1764.6388888888885,125.19444444444446,1731.2499999999993,2337.86111111111,2278.9166666666656,1639.444444444444,1606.0555555555547,BETPOP2020,282,2665.0277777777765,3024.833333333331,GR5,GR,5,P6
2018,114,128,124,NA,128,163,211,260,NA,42.531705,-72.18992,BETPOP_HF3_P1,BETPOP,136,NA,202.07222222222225,2490.516666666666,310.475,NA,75.2,1657.2861111111113,143.61666666666667,NA,2180.041666666666,NA,1513.6694444444447,NA,BETPOP2018,266,2562.2972222222215,2950.9972222222204,HF3,HF,3,P1
2019,112,NA,127,107,NA,147,NA,NA,245,42.531705,-72.18992,BETPOP_HF3_P1,BETPOP,NA,118,235.5222222222222,NA,309.5583333333334,2130.6666666666665,104.4361111111111,NA,133.49444444444444,1386.8888888888891,NA,1821.1083333333331,NA,1253.3944444444446,BETPOP2019,266,2400.6083333333336,2826.3750000000005,HF3,HF,3,P1
2020,108,135,130,NA,NA,NA,214,282,275,42.531705,-72.18992,BETPOP_HF3_P1,BETPOP,152,145,211.25,2665.0277777777765,310.30555555555543,2606.083333333332,71.5,1764.6388888888885,116.47222222222223,1731.2499999999993,2354.722222222221,2295.7777777777765,1648.1666666666663,1614.7777777777771,BETPOP2020,282,2665.0277777777765,3024.833333333331,HF3,HF,3,P1
2018,107,NA,124,NA,128,166,197,268,NA,42.531705,-72.18992,BETPOP_HF1_P2,BETPOP,144,NA,171.1777777777778,2579.969444444444,310.475,NA,59.71666666666666,1708.5444444444447,143.61666666666667,NA,2269.494444444444,NA,1564.927777777778,NA,BETPOP2018,266,2562.2972222222215,2950.9972222222204,HF1,HF,1,P2
2018,103,NA,124,NA,NA,NA,NA,263,263,42.531705,-72.18992,BETPOP_HF5_P2,BETPOP,139,139,161.7027777777778,2530.8499999999995,310.475,2530.8499999999995,57.66944444444444,1682.6194444444445,143.61666666666667,1682.6194444444445,2220.3749999999995,2220.3749999999995,1539.0027777777777,1539.0027777777777,BETPOP2018,266,2562.2972222222215,2950.9972222222204,HF5,HF,5,P2
2019,103,155,119,NA,NA,168,NA,267,232,42.531705,-72.18992,BETPOP_HF1_P2,BETPOP,148,113,152.6111111111111,2416.3222222222225,269.6416666666667,1932.7444444444443,56.8,1571.2583333333334,117.71111111111111,1253.7944444444447,2146.6805555555557,1663.1027777777776,1453.5472222222224,1136.0833333333335,BETPOP2019,266,2400.6083333333336,2826.3750000000005,HF1,HF,1,P2
2019,103,NA,115,NA,NA,NA,NA,263,240,42.531705,-72.18992,BETPOP_HF5_P2,BETPOP,148,125,152.6111111111111,2347.4972222222227,253.60277777777776,2053.336111111111,56.8,1522.4333333333334,112.26944444444445,1334.5583333333336,2093.894444444445,1799.7333333333336,1410.163888888889,1222.2888888888892,BETPOP2019,266,2400.6083333333336,2826.3750000000005,HF5,HF,5,P2
2020,100,NA,130,NA,NA,NA,265.5,282,275,42.531705,-72.18992,BETPOP_HF1_P2,BETPOP,152,145,179.0555555555556,2665.0277777777765,310.30555555555543,2606.083333333332,61.249999999999986,1764.6388888888885,116.47222222222223,1731.2499999999993,2354.722222222221,2295.7777777777765,1648.1666666666663,1614.7777777777771,BETPOP2020,282,2665.0277777777765,3024.833333333331,HF1,HF,1,P2
2020,NA,NA,NA,NA,NA,NA,NA,282,293,42.531705,-72.18992,BETPOP_HF5_P2,BETPOP,NA,NA,NA,2665.0277777777765,NA,2752.5833333333317,NA,1764.6388888888885,NA,1810.2499999999995,NA,NA,NA,NA,BETPOP2020,282,2665.0277777777765,3024.833333333331,HF5,HF,5,P2
2018,114,NA,124,NA,NA,NA,NA,270,288,42.531705,-72.18992,BETPOP_HF1_P3,BETPOP,146,164,202.07222222222225,2611.2166666666662,310.475,2786.038888888888,75.2,1729.791666666667,143.61666666666667,1828.3805555555555,2300.7416666666663,2475.563888888888,1586.1750000000002,1684.7638888888887,BETPOP2018,266,2562.2972222222215,2950.9972222222204,HF1,HF,1,P3
2019,112,161,119,NA,NA,168,NA,274,240,42.531705,-72.18992,BETPOP_HF1_P3,BETPOP,155,121,235.5222222222222,2503.252777777778,269.6416666666667,2053.336111111111,104.4361111111111,1623.361111111111,117.71111111111111,1334.5583333333336,2233.6111111111113,1783.6944444444446,1505.65,1216.8472222222226,BETPOP2019,266,2400.6083333333336,2826.3750000000005,HF1,HF,1,P3
2020,108,NA,130,NA,NA,NA,NA,282,268,42.531705,-72.18992,BETPOP_HF1_P3,BETPOP,152,138,211.25,2665.0277777777765,310.30555555555543,2498.5277777777765,71.5,1764.6388888888885,116.47222222222223,1658.6944444444437,2354.722222222221,2188.222222222221,1648.1666666666663,1542.2222222222215,BETPOP2020,282,2665.0277777777765,3024.833333333331,HF1,HF,1,P3
2018,107,NA,124,NA,NA,NA,NA,263,274,42.531705,-72.18992,BETPOP_HF3A_P6,BETPOP,139,150,171.1777777777778,2530.8499999999995,310.475,2649.3861111111105,59.71666666666666,1682.6194444444445,143.61666666666667,1749.4333333333338,2220.3749999999995,2338.9111111111106,1539.0027777777777,1605.816666666667,BETPOP2018,266,2562.2972222222215,2950.9972222222204,HF3A,HF,3A,P6
2018,110,131,124,NA,128,151,180,263,NA,42.531705,-72.18992,BETPOP_HF3B_P6,BETPOP,139,NA,177.94722222222225,2530.8499999999995,310.475,NA,61.074999999999996,1682.6194444444445,143.61666666666667,NA,2220.3749999999995,NA,1539.0027777777777,NA,BETPOP2018,266,2562.2972222222215,2950.9972222222204,HF3B,HF,3B,P6
2018,110,NA,124,NA,NA,NA,NA,270,NA,42.531705,-72.18992,BETPOP_HF5_P6,BETPOP,146,NA,177.94722222222225,2611.2166666666662,310.475,NA,61.074999999999996,1729.791666666667,143.61666666666667,NA,2300.7416666666663,NA,1586.1750000000002,NA,BETPOP2018,266,2562.2972222222215,2950.9972222222204,HF5,HF,5,P6
2019,NA,NA,117,NA,NA,NA,206,274,240,42.531705,-72.18992,BETPOP_HF3A_P6,BETPOP,157,123,NA,2503.252777777778,260.28333333333336,2053.336111111111,NA,1623.361111111111,113.40277777777777,1334.5583333333336,2242.969444444445,1793.052777777778,1509.9583333333333,1221.1555555555558,BETPOP2019,266,2400.6083333333336,2826.3750000000005,HF3A,HF,3A,P6
2019,NA,147,119,103,NA,168,225,260,240,42.531705,-72.18992,BETPOP_HF3B_P6,BETPOP,141,121,NA,2321.8250000000007,269.6416666666667,2053.336111111111,NA,1506.088888888889,117.71111111111111,1334.5583333333336,2052.183333333334,1783.6944444444446,1388.3777777777777,1216.8472222222226,BETPOP2019,266,2400.6083333333336,2826.3750000000005,HF3B,HF,3B,P6
2019,103,147,119,103,NA,147,214,NA,240,42.531705,-72.18992,BETPOP_HF5_P6,BETPOP,NA,121,152.6111111111111,NA,269.6416666666667,2053.336111111111,56.8,NA,117.71111111111111,1334.5583333333336,NA,1783.6944444444446,NA,1216.8472222222226,BETPOP2019,266,2400.6083333333336,2826.3750000000005,HF5,HF,5,P6
2020,100,133,135,NA,NA,NA,277.3333333333333,282,293,42.531705,-72.18992,BETPOP_HF3A_P6,BETPOP,147,158,179.0555555555556,2665.0277777777765,340.72222222222206,2752.5833333333317,61.249999999999986,1764.6388888888885,133.75,1810.2499999999995,2324.3055555555543,2411.8611111111095,1630.8888888888885,1676.4999999999995,BETPOP2020,282,2665.0277777777765,3024.833333333331,HF3A,HF,3A,P6
2020,108,NA,130,NA,NA,NA,270.5,282,268,42.531705,-72.18992,BETPOP_HF3B_P6,BETPOP,152,138,211.25,2665.0277777777765,310.30555555555543,2498.5277777777765,71.5,1764.6388888888885,116.47222222222223,1658.6944444444437,2354.722222222221,2188.222222222221,1648.1666666666663,1542.2222222222215,BETPOP2020,282,2665.0277777777765,3024.833333333331,HF3B,HF,3B,P6
2020,100,NA,130,NA,NA,NA,284.3333333333333,282,275,42.531705,-72.18992,BETPOP_HF5_P6,BETPOP,152,145,179.0555555555556,2665.0277777777765,310.30555555555543,2606.083333333332,61.249999999999986,1764.6388888888885,116.47222222222223,1731.2499999999993,2354.722222222221,2295.7777777777765,1648.1666666666663,1614.7777777777771,BETPOP2020,282,2665.0277777777765,3024.833333333331,HF5,HF,5,P6
2018,114,128,124,NA,128,151,180,297,NA,42.531705,-72.18992,BETPOP_HF4_P9,BETPOP,173,NA,202.07222222222225,2824.0361111111097,310.475,NA,75.2,1845.1249999999998,143.61666666666667,NA,2513.5611111111098,NA,1701.5083333333332,NA,BETPOP2018,266,2562.2972222222215,2950.9972222222204,HF4,HF,4,P9
2019,107,147,134,NA,112,168,NA,260,245,42.531705,-72.18992,BETPOP_HF4_P9,BETPOP,126,111,182.93888888888887,2321.8250000000007,350.6305555555557,2130.6666666666665,73.8111111111111,1506.088888888889,151.77777777777783,1386.8888888888891,1971.194444444445,1780.0361111111108,1354.3111111111111,1235.1111111111113,BETPOP2019,266,2400.6083333333336,2826.3750000000005,HF4,HF,4,P9
2020,NA,NA,133,NA,NA,NA,311,282,275,42.531705,-72.18992,BETPOP_HF4_P9,BETPOP,149,142,NA,2665.0277777777765,327.1666666666665,2606.083333333332,NA,1764.6388888888885,125.19444444444446,1731.2499999999993,2337.86111111111,2278.9166666666656,1639.444444444444,1606.0555555555547,BETPOP2020,282,2665.0277777777765,3024.833333333331,HF4,HF,4,P9
2018,103,NA,124,NA,NA,NA,NA,268,274,44.112337,-71.230138,BETPOP_WM7_P1,BETPOP,144,150,161.7027777777778,2579.969444444444,310.475,2649.3861111111105,57.66944444444444,1708.5444444444447,143.61666666666667,1749.4333333333338,2269.494444444444,2338.9111111111106,1564.927777777778,1605.816666666667,BETPOP2018,266,2562.2972222222215,2950.9972222222204,WM7,WM,7,P1
2019,97,142,112,112,NA,147,225,NA,245,44.112337,-71.230138,BETPOP_WM7_P1,BETPOP,NA,133,128.325,NA,235.5222222222222,2130.6666666666665,46.111111111111114,NA,104.4361111111111,1386.8888888888891,NA,1895.1444444444444,NA,1282.452777777778,BETPOP2019,266,2400.6083333333336,2826.3750000000005,WM7,WM,7,P1
2020,85,NA,133,NA,NA,NA,265.5,282,268,44.112337,-71.230138,BETPOP_WM7_P1,BETPOP,149,135,138.13888888888894,2665.0277777777765,327.1666666666665,2498.5277777777765,47.361111111111114,1764.6388888888885,125.19444444444446,1658.6944444444437,2337.86111111111,2171.36111111111,1639.444444444444,1533.499999999999,BETPOP2020,282,2665.0277777777765,3024.833333333331,WM7,WM,7,P1
