"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","PGTM","PRCP","SNOW","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT09"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2024-06-04","3.8",,"0.0","0.0","16.7","19.4","13.9","  120","   90","6.3","9.4",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2024-06-05","5.1",,"0.0","0.0","20.9","30.0","15.0","  230","  210","9.4","13.4",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2024-06-06","3.4",,"0.0","0.0","20.4","22.8","16.1","  100","  100","8.1","10.3","    1","    1",,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2024-06-07","3.4",,"1.0","0.0","18.2","21.1","16.7","  100","   10","7.6","9.8","    1",,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2024-06-08","6.8",,"0.0","0.0","19.7","23.9","15.6","  270","  250","11.2","16.5",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2024-06-09","4.3",,"5.8","0.0","18.4","21.1","13.9","  270","  270","9.4","12.5","    1",,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2024-06-10","5.3",,"0.0","0.0","19.7","25.6","14.4","  270","  260","9.4","13.4",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2024-06-11","3.3",,"0.0","0.0","18.3","21.7","15.0","  120","  100","6.7","8.5",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2024-06-12","3.1",,"0.0","0.0","19.3","23.3","15.0","  110","  290","7.2","9.8",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2024-06-13","4.9",,"0.0","0.0","22.0","28.3","16.1","  190","  210","8.1","12.1",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2024-06-14","5.4",,"13.7","0.0","22.3","30.0","18.9","  300","  290","15.7","23.7","    1",,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2024-06-15","5.0",,"0.8","0.0","21.6","25.0","16.7","  340","  330","9.4","13.9","    1",,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2024-06-16","4.6",,"0.0","0.0","17.7","19.4","13.9","  200","  200","7.2","9.4",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2024-06-17","5.3",,"0.0","0.0","20.3","27.2","15.0","  220","  220","9.4","12.1",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2024-06-18","4.4",,"0.0","0.0","25.0","33.3","19.4","  190","  220","7.6","9.8",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2024-06-19","5.1",,"0.0","0.0","27.6","36.7","21.1","  230","  250","8.1","13.0",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2024-06-20","4.5",,"7.4","0.0","28.9","36.1","20.6","  330","  340","13.4","20.6","    1",,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2024-06-21","3.9",,"12.2","0.0","23.7","27.8","17.2","   60","   50","7.6","10.3","    1",,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2024-06-22","3.0",,"4.6","0.0","18.4","20.6","17.2","   50","   50","6.3","8.1","    1",,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2024-06-23","5.4",,"2.0","0.0","20.9","30.6","16.1","  220","  220","10.7","15.7","    1","    1",,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2024-06-24","6.6",,"2.5","0.0","25.2","27.8","18.3","  300","  220","10.3","14.8","    1",,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2024-06-25","5.4",,"0.0","0.0","24.3","31.7","18.3","  220","  340","8.1","11.6",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2024-06-26","6.2",,"50.0","0.0","26.9","32.2","18.9","  240","  240","13.0","17.0","    1",,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2024-06-27","4.8",,"2.0","0.0","23.3","29.4","18.3","  320","  330","9.8","13.9","    1",,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2024-06-28","5.3",,"0.0","0.0","19.6","22.8","15.0","  310","  320","9.4","13.4",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2024-06-29","5.8",,"0.0","0.0","19.2","23.3","16.7","  210","  190","9.8","14.3",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2024-06-30","5.6",,"0.5","0.0","25.2","30.6","22.8","  240","  250","9.4","13.4",,,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2024-07-01","3.8",,"4.1","0.0","22.4","24.4","17.8","   30","  350","9.4","11.6","    1",,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2024-07-02","4.0",,"0.0","0.0","22.1","25.6","18.3","   80","  360","6.3","9.4",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2024-07-03","4.8",,"0.0","0.0","22.8","27.2","18.9","  110","  110","9.8","11.6",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2024-07-04","5.1",,"0.0","0.0","23.1","29.4","18.3","  220","  190","8.1","11.6",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2024-07-05","4.1",,"9.7","0.0","23.6","28.9","21.1","  200","  200","8.1","11.2","    1",,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2024-07-06","5.1",,"0.0","0.0","24.4","27.2","22.2","  200","  210","9.8","13.0","    1",,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2024-07-07","2.2",,"0.0","0.0","25.4","30.6","20.6","  130","  130","5.4","7.6","    1",,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2024-07-08","2.7",,"0.0","0.0","24.7","28.3","19.4","  170","  190","5.8","7.2",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2024-07-09","3.9",,"0.0","0.0","26.9","31.7","21.7","  190","  190","7.6","10.3",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2024-07-10","5.8",,"0.0","0.0","27.1","31.7","23.3","  200","  200","9.8","13.4","    1",,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2024-07-11","7.0",,"0.0","0.0","26.7","32.2","23.3","  230","  230","12.5","16.5",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2024-07-12","6.0",,"0.8","0.0","26.2","31.1","21.1","  220","  210","11.2","14.8","    1",,,,,,"    1",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2024-07-13","4.2",,"7.6","0.0","25.3","28.3","23.3","  220","  240","8.1","11.2","    1",,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2024-07-14","3.8",,"0.0","0.0","25.3","29.4","21.7","  240","  240","6.7","9.4",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2024-07-15","4.3",,"1.0","0.0","27.4","35.0","21.7","  250","  260","9.4","15.2",,,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2024-07-16","5.9",,"0.0","0.0","28.0","35.0","23.3","  300","  310","10.7","19.7",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2024-07-17","5.0",,"0.5","0.0","28.1","32.2","23.3","  260","  250","8.9","13.0",,,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2024-07-18","4.7",,"5.1","0.0","26.4","31.7","21.7","  200","  310","8.9","11.6","    1",,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2024-07-19","4.3",,"0.0","0.0","23.2","25.6","19.4","  100","  320","6.7","9.4",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2024-07-20","4.4",,"0.0","0.0","24.8","30.6","18.3","  220","  250","8.9","13.4",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2024-07-21","3.2",,"0.0","0.0","24.5","31.1","19.4","   70","   50","7.2","9.8",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2024-07-22","2.7",,"0.3","0.0","21.3","27.2","17.2","  220","  220","7.6","10.7",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2024-07-23","3.0",,"0.3","0.0","22.0","23.9","18.3","  100","   90","5.4","8.1","    1",,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2024-07-24",,,"0.3","0.0","19.2","20.6","17.8",,,,,"    1","    1",,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2024-07-25","4.1",,"0.0","0.0","21.2","28.3","16.7","  270","  270","8.1","13.4","    1","    1","    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2024-07-26","4.4",,"0.0","0.0","23.9","30.0","18.9","  320","  330","9.4","13.4",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2024-07-27","3.8",,"0.0","0.0","23.7","28.3","18.3","  110","  100","8.1","11.6",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2024-07-28","2.3",,"0.0","0.0","20.8","25.0","16.7","   80","   80","6.3","8.1","    1",,,,,,"    1",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2024-07-29","3.4",,"0.8","0.0","20.5","23.9","18.3","  240","  250","6.3","10.7","    1",,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2024-07-30","5.3",,"0.0","0.0","24.9","32.2","18.3","  220","  200","9.8","13.0",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2024-07-31","5.1",,"5.1","0.0","24.7","30.0","20.6","  200","  200","10.7","14.8","    1",,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2024-08-01","4.6",,"0.0","0.0","27.9","35.0","23.3","  300","  310","7.6","11.2",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2024-08-02","3.0",,"21.1","0.0","27.7","31.1","22.2","  230","  230","13.4","24.6","    1",,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2024-08-03","3.8",,"0.0","0.0","26.8","33.3","23.3","  250","  250","8.1","13.4","    1",,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2024-08-04","4.4",,"9.1","0.0","25.9","31.1","21.1","  340","  340","10.7","13.9","    1",,"    1",,,,"    1",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2024-08-05","4.5",,"0.0","0.0","24.6","30.6","22.2","  220","  240","8.9","11.6",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2024-08-06","4.0",,"15.5","0.0","22.3","25.6","16.7","   40","   50","7.2","9.4","    1",,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2024-08-07","3.8",,"5.3","0.0","17.8","20.6","15.0","   30","   20","7.2","10.7","    1",,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2024-08-08","3.4",,"5.6","0.0","18.5","21.7","15.6","  100","   90","7.2","9.4","    1",,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2024-08-09","5.9",,"8.1","0.0","21.1","29.4","17.8","  190","  180","14.3","20.1","    1","    1",,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2024-08-10","5.4",,"2.8","0.0","26.8","31.7","23.3","  210","  210","11.6","15.7","    1",,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2024-08-11","4.9",,"0.0","0.0","24.6","28.9","20.6","  210","  230","9.4","12.5",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2024-08-12","4.6",,"0.0","0.0","22.2","26.1","18.3","  250","  280","8.9","11.6",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2024-08-13","4.3",,"0.0","0.0","22.1","27.8","17.8","  260","  260","7.6","10.3",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2024-08-14","2.6",,"0.0","0.0","22.7","26.1","18.9","   80","   70","5.8","8.1",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2024-08-15","2.7",,"22.6","0.0","21.5","25.6","18.3","  320","  330","10.3","15.7","    1",,"    1",,,,"    1",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2024-08-16","2.9",,"0.0","0.0","19.8","22.2","17.8","   90","  100","5.8","7.6","    1",,,,,,"    1",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2024-08-17","3.4",,"0.0","0.0","19.0","21.7","17.2","  100","   90","8.1","10.3","    1",,,,,,"    1",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2024-08-18","2.8",,"0.8","0.0","19.2","20.6","18.3","   90","  100","5.8","7.6","    1",,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2024-08-19","3.3",,"2.8","0.0","20.4","23.9","18.3","  110","  110","6.7","8.9","    1",,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2024-08-20","5.7",,"0.3","0.0","19.2","21.1","15.6","  300","  290","8.9","12.5",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2024-08-21","3.9",,"0.0","0.0","18.5","24.4","14.4","  310","  310","8.1","12.1",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2024-08-22","4.0",,"0.0","0.0","18.8","24.4","14.4","  280","  300","6.7","10.3",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2024-08-23","3.1",,"0.0","0.0","21.8","28.3","15.6","  250","  280","6.3","9.4",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2024-08-24","2.6",,"0.0","0.0","22.3","28.9","16.7","  100","  260","6.7","9.8",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2024-08-25","2.2",,"0.0","0.0","22.0","27.2","17.8","  120","  100","5.8","7.6",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2024-08-26","2.2",,"0.0","0.0","21.1","25.0","18.3","   80","   90","6.7","8.5",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2024-08-27","3.4",,"0.0","0.0","20.7","23.3","17.2","  230","  210","7.2","12.1","    1",,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2024-08-28","6.2",,"0.0","0.0","25.3","32.8","18.3","  230","  340","9.4","14.8",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2024-08-29","4.1",,"0.0","0.0","19.6","20.6","16.7","   90","   30","6.7","9.4",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2024-08-30","3.8",,"0.0","0.0","17.9","21.1","14.4","   90","   90","6.7","9.4",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2024-08-31","3.6",,"0.0","0.0","20.1","26.1","16.7","  210","  100","6.3","8.9",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2024-09-01","5.9",,"0.0","0.0","23.9","28.3","21.1","  200","  200","10.3","13.0",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2024-09-02","4.7",,"0.0","0.0","22.4","24.4","15.6","  340","  340","8.1","11.6",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2024-09-03","3.7",,"0.0","0.0","18.6","23.9","13.3","  360","  350","7.6","10.3",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2024-09-04","3.1",,"0.0","0.0","20.3","25.0","15.0","  110","  100","6.7","8.5",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2024-09-05","4.1",,"0.0","0.0","19.2","22.8","15.6","   90","   90","8.1","10.7",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2024-09-06","4.5",,"0.0","0.0","18.9","22.2","16.7","   80","   60","7.6","9.8",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2024-09-07","4.3",,"0.0","0.0","19.6","23.3","15.6","  300","  290","9.8","13.4",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2024-09-08","5.9",,"0.0","0.0","17.7","21.7","13.9","  280","  290","10.3","14.3",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2024-09-09","5.5",,"0.0","0.0","18.4","24.4","13.3","  270","  240","9.4","12.5",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2024-09-10","4.1",,"0.0","0.0","20.7","26.1","16.1","  240","  240","7.2","9.8",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2024-09-11","3.5",,"0.0","0.0","19.3","22.8","14.4","  100","  110","8.1","10.7",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2024-09-12","3.4",,"0.0","0.0","20.0","27.2","14.4","  200","  230","6.7","8.9",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2024-09-13","3.6",,"0.0","0.0","21.2","28.3","16.7","  200","  110","6.3","8.1",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2024-09-14","3.3",,"0.0","0.0","20.8","24.4","17.2","   80",,"7.6",,,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2024-09-15","3.1",,"0.0","0.0","19.3","23.3","16.1","  110","  120","7.2","8.9",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2024-09-16","3.1",,"0.0","0.0","18.8","24.4","13.3","  110","  110","7.2","9.4",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2024-09-17","3.2",,"0.0","0.0","19.2","25.0","13.9","  110","  110","6.3","7.6",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2024-09-18","2.2",,"0.0","0.0","18.4","22.2","15.6","   80","   80","4.5","5.8","    1","    1",,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2024-09-19","5.0",,"0.3","0.0","19.0","23.9","16.7","   20","   30","8.1","10.3","    1","    1",,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2024-09-20","8.3",,"1.3","0.0","17.8","18.3","15.0","   30","   30","12.5","15.7","    1",,,,,,"    1",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2024-09-21","6.3",,"22.9","0.0","15.2","15.6","13.9","   20","   10","9.4","13.4","    1",,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2024-09-22","5.5",,"0.3","0.0","15.4","18.9","13.9","   60","   50","10.3","13.4",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2024-09-23","5.3",,"0.0","0.0","15.4","18.3","12.8","   50","   50","9.4","11.6",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2024-09-24","5.3",,"0.0","0.0","15.3","18.9","11.7","   50","   40","8.9","10.7",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2024-09-25","5.2",,"0.0","0.0","16.4","17.8","15.6","  110","  100","6.7","9.4",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2024-09-26","3.4"," 1836","9.1","0.0","17.1","21.1","15.6","  340","  350","7.2","9.8",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2024-09-27","3.0"," 1058","0.0","0.0","19.7","26.7","16.7","  110","  300","6.3","7.6",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2024-09-28","3.4"," 1512","0.0","0.0","17.4","20.0","15.0","   80","   60","7.2","9.4","    1",,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2024-09-29","2.9"," 0950","0.0","0.0","16.3","18.3","13.9","   70","   50","4.5","6.3",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2024-09-30","1.8"," 1253","0.0","0.0","16.1","20.0","12.2","  110","   90","4.0","5.8",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2024-10-01","5.1",,"0.0","0.0","16.4","18.9","13.9","   60","   80","7.6","10.7","    1",,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2024-10-02","4.3",,"0.0","0.0","15.8","18.9","12.8","   90","   90","6.3","9.4",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2024-10-03","3.1",,"0.0","0.0","16.2","20.6","11.7","  100","  100","7.6","9.4",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2024-10-04","3.7",,"0.0","0.0","17.1","22.8","13.3","  180","  180","6.7","9.4",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2024-10-05","3.4",,"0.0","0.0","17.2","21.7","13.9","  320","  310","6.7","9.4",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2024-10-06","4.0",,"0.0","0.0","14.1","16.7","10.6","   90","   80","6.3","8.1",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2024-10-07","4.0",,"10.2","0.0","13.9","16.1","11.7","  160","  130","7.6","10.7","    1",,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2024-10-08","4.2",,"0.0","0.0","14.4","18.9","10.6","  300","  300","7.2","9.8",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2024-10-09","4.4",,"0.0","0.0","14.0","18.3","10.0","  290","  290","8.9","12.1",,,,,,,"    1",
